f0(wins #points)	f0(loses #points)	player strength	OSL name	OSL size	Image name
11.6666666667	0.0	-3.0	kgs_wide 10 <= X <= 100, player huypth (4d)	15.0	strength: 4d
6.75	0.25	-3.0	kgs_wide 10 <= X <= 100, player zxcv7 (4d)	17.0	strength: 4d
0.0	0.0	-3.0	kgs_wide 10 <= X <= 100, player VuV (4d)	11.0	strength: 4d
0.0	0.0	-3.0	kgs_wide 10 <= X <= 100, player varsan (4d)	15.0	strength: 4d
5.5	3.08333333333	-3.0	kgs_wide 10 <= X <= 100, player NYhuntngtn (4d), subsampled to max 50	36.0	strength: 4d
14.3333333333	2.5	-3.0	kgs_wide 10 <= X <= 100, player jeandoute (4d)	17.0	strength: 4d
6.64285714286	0.285714285714	-3.0	kgs_wide 10 <= X <= 100, player za9 (4d)	14.0	strength: 4d
0.0	24.5	-3.0	kgs_wide 10 <= X <= 100, player PartyCrshr (4d), subsampled to max 50	43.0	strength: 4d
5.625	3.8125	-3.0	kgs_wide 10 <= X <= 100, player apukam (4d)	22.0	strength: 4d
5.375	5.375	-3.0	kgs_wide 10 <= X <= 100, player Coolam (4d)	11.0	strength: 4d
5.58823529412	3.67647058824	-3.0	kgs_wide 10 <= X <= 100, player vxu1 (4d)	32.0	strength: 4d
16.9166666667	3.75	-3.0	kgs_wide 10 <= X <= 100, player igo5d (4d), subsampled to max 50	32.0	strength: 4d
6.25	3.25	-3.0	kgs_wide 10 <= X <= 100, player sumsang (4d)	16.0	strength: 4d
5.4	3.1	-3.0	kgs_wide 10 <= X <= 100, player mitsuki (4d)	28.0	strength: 4d
7.6875	1.5625	-3.0	kgs_wide 10 <= X <= 100, player she (4d)	15.0	strength: 4d
5.85714285714	0.214285714286	-3.0	kgs_wide 10 <= X <= 100, player forever3k (4d)	17.0	strength: 4d
7.0	0.5	-3.0	kgs_wide 10 <= X <= 100, player Demolish (4d)	13.0	strength: 4d
9.58333333333	0.0833333333333	-3.0	kgs_wide 10 <= X <= 100, player ShanghaiDR (4d)	20.0	strength: 4d
5.05	5.75	-3.0	kgs_wide 10 <= X <= 100, player chuoi (4d)	23.0	strength: 4d
20.75	0.0	-3.0	kgs_wide 10 <= X <= 100, player NoTenkie (4d), subsampled to max 50	10.0	strength: 4d
0.0	0.0	-3.0	kgs_wide 10 <= X <= 100, player Trumelunki (4d)	13.0	strength: 4d
8.5	0.0	-3.0	kgs_wide 10 <= X <= 100, player zyz1 (4d)	18.0	strength: 4d
5.4	7.1	-3.0	kgs_wide 10 <= X <= 100, player hiro1959 (4d)	11.0	strength: 4d
6.90909090909	2.59090909091	-3.0	kgs_wide 10 <= X <= 100, player indianayk (4d)	17.0	strength: 4d
5.41666666667	4.08333333333	-3.0	kgs_wide 10 <= X <= 100, player GUESTMU (4d)	31.0	strength: 4d
6.8	12.1	-3.0	kgs_wide 10 <= X <= 100, player sbng (4d)	21.0	strength: 4d
3.0625	7.375	-3.0	kgs_wide 10 <= X <= 100, player nofeargo (4d)	38.0	strength: 4d
4.5	4.625	-3.0	kgs_wide 10 <= X <= 100, player KENEDI (4d)	33.0	strength: 4d
7.6	3.3	-3.0	kgs_wide 10 <= X <= 100, player rogergo (4d)	12.0	strength: 4d
12.7	1.8	-3.0	kgs_wide 10 <= X <= 100, player taisan (4d), subsampled to max 50	12.0	strength: 4d
5.5	1.28571428571	-3.0	kgs_wide 10 <= X <= 100, player costup (4d)	18.0	strength: 4d
6.07142857143	6.71428571429	-3.0	kgs_wide 10 <= X <= 100, player marzipan (4d)	41.0	strength: 4d
7.5	0.0	-3.0	kgs_wide 10 <= X <= 100, player qwas (4d)	14.0	strength: 4d
8.2	1.76666666667	-3.0	kgs_wide 10 <= X <= 100, player denbo (4d)	35.0	strength: 4d
5.64285714286	3.85714285714	-3.0	kgs_wide 10 <= X <= 100, player ChaoticBee (4d)	15.0	strength: 4d
3.5	0.0	-3.0	kgs_wide 10 <= X <= 100, player Luckykarma (4d)	14.0	strength: 4d
9.67857142857	0.392857142857	-3.0	kgs_wide 10 <= X <= 100, player mvca (4d)	19.0	strength: 4d
0.0	0.0	-3.0	kgs_wide 10 <= X <= 100, player Iamdick (4d)	11.0	strength: 4d
15.0	0.357142857143	-3.0	kgs_wide 10 <= X <= 100, player qwest (4d)	44.0	strength: 4d
8.16666666667	22.6666666667	-3.0	kgs_wide 10 <= X <= 100, player nnpn (4d)	14.0	strength: 4d
3.4	0.9	-3.0	kgs_wide 10 <= X <= 100, player Isinomaki (4d)	11.0	strength: 4d
7.16666666667	0.0	-3.0	kgs_wide 10 <= X <= 100, player ksw (4d)	13.0	strength: 4d
11.5	6.2	-3.0	kgs_wide 10 <= X <= 100, player yuito (4d)	13.0	strength: 4d
6.69230769231	1.42307692308	-3.0	kgs_wide 10 <= X <= 100, player sssd (4d)	37.0	strength: 4d
1.80769230769	15.3846153846	-3.0	kgs_wide 10 <= X <= 100, player gerard (4d)	32.0	strength: 4d
0.0	7.92857142857	-3.0	kgs_wide 10 <= X <= 100, player Valdano (4d)	21.0	strength: 4d
1.0	9.5	-3.0	kgs_wide 10 <= X <= 100, player Emil (4d)	22.0	strength: 4d
0.214285714286	10.2857142857	-3.0	kgs_wide 10 <= X <= 100, player shigekix (4d), subsampled to max 50	14.0	strength: 4d
3.575	19.625	-3.0	kgs_wide 10 <= X <= 100, player montebel2d (4d), subsampled to max 50	35.0	strength: 4d
0.5	0.0	-3.0	kgs_wide 10 <= X <= 100, player rock3d (4d)	15.0	strength: 4d
2.16666666667	10.3333333333	-3.0	kgs_wide 10 <= X <= 100, player fuzhou (4d)	13.0	strength: 4d
14.7142857143	12.8571428571	-3.0	kgs_wide 10 <= X <= 100, player glad (4d), subsampled to max 50	47.0	strength: 4d
8.75	0.75	-3.0	kgs_wide 10 <= X <= 100, player myeric (4d), subsampled to max 50	28.0	strength: 4d
5.25	3.91666666667	-3.0	kgs_wide 10 <= X <= 100, player guzuko (4d), subsampled to max 50	36.0	strength: 4d
6.94444444444	5.55555555556	-3.0	kgs_wide 10 <= X <= 100, player Suica (4d)	17.0	strength: 4d
4.75	6.625	-3.0	kgs_wide 10 <= X <= 100, player gothreat (4d)	14.0	strength: 4d
5.0	1.5	-3.0	kgs_wide 10 <= X <= 100, player vidro (4d)	29.0	strength: 4d
0.0	8.5	-3.0	kgs_wide 10 <= X <= 100, player tym99 (4d)	18.0	strength: 4d
8.25	3.375	-3.0	kgs_wide 10 <= X <= 100, player comego (4d)	18.0	strength: 4d
7.5	0.0	-3.0	kgs_wide 10 <= X <= 100, player easy51 (4d)	14.0	strength: 4d
16.5	0.0	-3.0	kgs_wide 10 <= X <= 100, player Giftshop (4d)	13.0	strength: 4d
14.3333333333	7.83333333333	-3.0	kgs_wide 10 <= X <= 100, player nobunobu (4d)	22.0	strength: 4d
4.75	0.25	-3.0	kgs_wide 10 <= X <= 100, player imo3 (4d)	11.0	strength: 4d
20.125	1.875	-3.0	kgs_wide 10 <= X <= 100, player tufe1966 (4d)	16.0	strength: 4d
6.61538461538	4.73076923077	-3.0	kgs_wide 10 <= X <= 100, player sevenstar (4d), subsampled to max 50	38.0	strength: 4d
5.90625	3.59375	-3.0	kgs_wide 10 <= X <= 100, player tigao (4d), subsampled to max 50	44.0	strength: 4d
2.40476190476	7.90476190476	-3.0	kgs_wide 10 <= X <= 100, player Musketeer (4d)	38.0	strength: 4d
9.3125	2.1875	-3.0	kgs_wide 10 <= X <= 100, player ready2go (4d)	25.0	strength: 4d
0.4	12.5	-3.0	kgs_wide 10 <= X <= 100, player Risker (4d)	28.0	strength: 4d
11.8125	12.9375	-3.0	kgs_wide 10 <= X <= 100, player ylca (4d), subsampled to max 50	38.0	strength: 4d
2.05555555556	3.22222222222	-3.0	kgs_wide 10 <= X <= 100, player stud37 (4d)	14.0	strength: 4d
5.0	9.5	-3.0	kgs_wide 10 <= X <= 100, player argon (4d)	13.0	strength: 4d
6.9	6.4	-3.0	kgs_wide 10 <= X <= 100, player CNJP (4d), subsampled to max 50	28.0	strength: 4d
2.875	6.125	-3.0	kgs_wide 10 <= X <= 100, player niwatori (4d)	13.0	strength: 4d
0.0	5.1	-3.0	kgs_wide 10 <= X <= 100, player kingkong3 (4d)	17.0	strength: 4d
1.3	6.8	-3.0	kgs_wide 10 <= X <= 100, player ajisai (4d)	14.0	strength: 4d
10.4615384615	6.34615384615	-3.0	kgs_wide 10 <= X <= 100, player francis (4d)	16.0	strength: 4d
3.07142857143	6.52380952381	-3.0	kgs_wide 10 <= X <= 100, player mhama (4d), subsampled to max 50	40.0	strength: 4d
0.875	9.875	-3.0	kgs_wide 10 <= X <= 100, player suleem (4d)	12.0	strength: 4d
2.33333333333	0.5	-3.0	kgs_wide 10 <= X <= 100, player deuxetdemi (4d)	11.0	strength: 4d
7.70588235294	0.794117647059	-3.0	kgs_wide 10 <= X <= 100, player TOSHI1011 (4d), subsampled to max 50	37.0	strength: 4d
6.66666666667	2.61111111111	-3.0	kgs_wide 10 <= X <= 100, player TheCaptain (4d), subsampled to max 50	28.0	strength: 4d
8.9	0.0	-3.0	kgs_wide 10 <= X <= 100, player anomy (4d)	13.0	strength: 4d
5.0625	3.3125	-3.0	kgs_wide 10 <= X <= 100, player matti3 (4d)	17.0	strength: 4d
13.5833333333	0.916666666667	-3.0	kgs_wide 10 <= X <= 100, player mustsee (4d)	37.0	strength: 4d
15.5	0.0	-3.0	kgs_wide 10 <= X <= 100, player qiqin (4d)	12.0	strength: 4d
3.72222222222	2.44444444444	-3.0	kgs_wide 10 <= X <= 100, player lopez (4d)	47.0	strength: 4d
0.0	0.0	-3.0	kgs_wide 10 <= X <= 100, player xulinus (4d)	11.0	strength: 4d
5.8	0.3	-3.0	kgs_wide 10 <= X <= 100, player killeryee (4d)	12.0	strength: 4d
15.7142857143	4.21428571429	-3.0	kgs_wide 10 <= X <= 100, player toyee (4d)	26.0	strength: 4d
4.4	5.56666666667	-3.0	kgs_wide 10 <= X <= 100, player acd (4d)	33.0	strength: 4d
7.6875	0.6875	-3.0	kgs_wide 10 <= X <= 100, player zlu (4d)	18.0	strength: 4d
0.0	22.8333333333	-3.0	kgs_wide 10 <= X <= 100, player idazuwaika (4d)	11.0	strength: 4d
19.0833333333	1.75	-3.0	kgs_wide 10 <= X <= 100, player advance (4d)	24.0	strength: 4d
8.75	7.41666666667	-3.0	kgs_wide 10 <= X <= 100, player Spass (4d)	12.0	strength: 4d
1.25	10.4166666667	-3.0	kgs_wide 10 <= X <= 100, player Bigriver (4d), subsampled to max 50	16.0	strength: 4d
9.45	4.65	-3.0	kgs_wide 10 <= X <= 100, player ThunderGod (4d)	48.0	strength: 4d
9.96428571429	1.96428571429	-3.0	kgs_wide 10 <= X <= 100, player jqydu (4d)	43.0	strength: 4d
0.0	20.8333333333	-3.0	kgs_wide 10 <= X <= 100, player kittie99 (4d)	21.0	strength: 4d
0.0	18.5	-3.0	kgs_wide 10 <= X <= 100, player AmonAmarth (4d)	14.0	strength: 4d
1.85	39.35	-3.0	kgs_wide 10 <= X <= 100, player Gay (4d)	29.0	strength: 4d
4.33333333333	7.16666666667	-3.0	kgs_wide 10 <= X <= 100, player sanax (4d)	16.0	strength: 4d
4.46875	4.03125	-3.0	kgs_wide 10 <= X <= 100, player ago1 (4d)	29.0	strength: 4d
0.0	12.0	-3.0	kgs_wide 10 <= X <= 100, player mm3 (4d), subsampled to max 50	14.0	strength: 4d
1.66666666667	0.166666666667	-3.0	kgs_wide 10 <= X <= 100, player Chiaking (4d)	17.0	strength: 4d
2.25	3.125	-3.0	kgs_wide 10 <= X <= 100, player Gotika (4d)	35.0	strength: 4d
9.25	3.25	-3.0	kgs_wide 10 <= X <= 100, player knife5 (4d)	13.0	strength: 4d
0.25	3.25	-3.0	kgs_wide 10 <= X <= 100, player misakiti (4d)	12.0	strength: 4d
6.3	4.8	-3.0	kgs_wide 10 <= X <= 100, player Quman (4d), subsampled to max 50	26.0	strength: 4d
2.14285714286	7.5	-2.0	kgs_wide 10 <= X <= 100, player Cris007 (3d)	17.0	strength: 3d
28.3	0.0	-2.0	kgs_wide 10 <= X <= 100, player Fredda (3d)	37.0	strength: 3d
4.45833333333	4.125	-2.0	kgs_wide 10 <= X <= 100, player Rocker (3d)	41.0	strength: 3d
2.33333333333	9.61111111111	-2.0	kgs_wide 10 <= X <= 100, player cluster (3d)	18.0	strength: 3d
7.27777777778	4.77777777778	-2.0	kgs_wide 10 <= X <= 100, player barakeel (3d)	25.0	strength: 3d
11.0	0.0	-2.0	kgs_wide 10 <= X <= 100, player morse (3d)	21.0	strength: 3d
6.07142857143	5.57142857143	-2.0	kgs_wide 10 <= X <= 100, player chaeki (3d)	11.0	strength: 3d
2.11111111111	7.27777777778	-2.0	kgs_wide 10 <= X <= 100, player topGO (3d)	13.0	strength: 3d
20.6	0.5	-2.0	kgs_wide 10 <= X <= 100, player emre35 (3d)	29.0	strength: 3d
3.0	0.0	-2.0	kgs_wide 10 <= X <= 100, player sevenstar (3d), subsampled to max 50	29.0	strength: 3d
5.13333333333	3.56666666667	-2.0	kgs_wide 10 <= X <= 100, player hydroponic (3d)	38.0	strength: 3d
5.0	1.66666666667	-2.0	kgs_wide 10 <= X <= 100, player zwstube (3d), subsampled to max 50	27.0	strength: 3d
7.07692307692	7.5	-2.0	kgs_wide 10 <= X <= 100, player slender (3d)	28.0	strength: 3d
0.0833333333333	9.58333333333	-2.0	kgs_wide 10 <= X <= 100, player chuangixd (3d), subsampled to max 50	13.0	strength: 3d
4.16666666667	0.0	-2.0	kgs_wide 10 <= X <= 100, player lostS0ul (3d)	18.0	strength: 3d
8.20833333333	6.29166666667	-2.0	kgs_wide 10 <= X <= 100, player chensi1975 (3d), subsampled to max 50	49.0	strength: 3d
5.375	6.125	-2.0	kgs_wide 10 <= X <= 100, player suleem (3d)	17.0	strength: 3d
6.0	2.5	-2.0	kgs_wide 10 <= X <= 100, player Yowazou (3d)	17.0	strength: 3d
4.375	11.375	-2.0	kgs_wide 10 <= X <= 100, player MATb (3d)	11.0	strength: 3d
1.875	11.25	-2.0	kgs_wide 10 <= X <= 100, player Shaomi (3d)	25.0	strength: 3d
4.125	13.875	-2.0	kgs_wide 10 <= X <= 100, player chuke (3d)	17.0	strength: 3d
0.7	5.8	-2.0	kgs_wide 10 <= X <= 100, player PAPUTET (3d)	12.0	strength: 3d
0.0	12.0	-2.0	kgs_wide 10 <= X <= 100, player sw (3d)	11.0	strength: 3d
4.4	3.7	-2.0	kgs_wide 10 <= X <= 100, player threeeye (3d)	11.0	strength: 3d
0.285714285714	4.78571428571	-2.0	kgs_wide 10 <= X <= 100, player Crazyman1 (3d)	15.0	strength: 3d
3.25	3.25	-2.0	kgs_wide 10 <= X <= 100, player AcidBee (3d)	19.0	strength: 3d
2.83333333333	4.83333333333	-2.0	kgs_wide 10 <= X <= 100, player Faroni (3d)	11.0	strength: 3d
3.25	37.25	-2.0	kgs_wide 10 <= X <= 100, player surak (3d)	11.0	strength: 3d
0.785714285714	11.0	-2.0	kgs_wide 10 <= X <= 100, player JIRO3 (3d)	16.0	strength: 3d
10.5	0.0	-2.0	kgs_wide 10 <= X <= 100, player DRYDRY (3d)	22.0	strength: 3d
1.1	8.8	-2.0	kgs_wide 10 <= X <= 100, player xiaolan (3d)	18.0	strength: 3d
0.0	12.0	-2.0	kgs_wide 10 <= X <= 100, player AllDead (3d)	12.0	strength: 3d
11.0	6.5	-2.0	kgs_wide 10 <= X <= 100, player yayoyi (3d)	25.0	strength: 3d
1.66666666667	10.3333333333	-2.0	kgs_wide 10 <= X <= 100, player toraneko (3d), subsampled to max 50	24.0	strength: 3d
15.7	0.0	-2.0	kgs_wide 10 <= X <= 100, player Oops (3d)	11.0	strength: 3d
6.5	13.0	-2.0	kgs_wide 10 <= X <= 100, player soia (3d)	13.0	strength: 3d
2.5	1.8	-2.0	kgs_wide 10 <= X <= 100, player chausan (3d), subsampled to max 50	30.0	strength: 3d
9.66666666667	1.5	-2.0	kgs_wide 10 <= X <= 100, player osh (3d)	20.0	strength: 3d
4.1	10.2	-2.0	kgs_wide 10 <= X <= 100, player dumbling1 (3d)	17.0	strength: 3d
9.72222222222	1.0	-2.0	kgs_wide 10 <= X <= 100, player michael99 (3d)	20.0	strength: 3d
2.45833333333	5.70833333333	-2.0	kgs_wide 10 <= X <= 100, player Mandphoria (3d)	34.0	strength: 3d
4.38461538462	4.5	-2.0	kgs_wide 10 <= X <= 100, player cicl9008 (3d)	37.0	strength: 3d
1.5	2.8	-2.0	kgs_wide 10 <= X <= 100, player taglio (3d)	28.0	strength: 3d
4.16666666667	2.25	-2.0	kgs_wide 10 <= X <= 100, player tsuboy (3d)	36.0	strength: 3d
7.4	0.1	-2.0	kgs_wide 10 <= X <= 100, player kousuke (3d)	15.0	strength: 3d
4.0	3.92857142857	-2.0	kgs_wide 10 <= X <= 100, player village (3d), subsampled to max 50	33.0	strength: 3d
6.42857142857	7.78571428571	-2.0	kgs_wide 10 <= X <= 100, player Maslov (3d)	17.0	strength: 3d
4.55	9.35	-2.0	kgs_wide 10 <= X <= 100, player rpenrose (3d)	32.0	strength: 3d
5.95833333333	5.625	-2.0	kgs_wide 10 <= X <= 100, player yuki4 (3d)	42.0	strength: 3d
2.7	8.9	-2.0	kgs_wide 10 <= X <= 100, player shinji140 (3d)	16.0	strength: 3d
4.875	3.875	-2.0	kgs_wide 10 <= X <= 100, player yoko1 (3d), subsampled to max 50	37.0	strength: 3d
0.0	0.0	-2.0	kgs_wide 10 <= X <= 100, player oldfan (3d)	11.0	strength: 3d
1.0	8.83333333333	-2.0	kgs_wide 10 <= X <= 100, player tranny (3d)	15.0	strength: 3d
2.71428571429	5.07142857143	-2.0	kgs_wide 10 <= X <= 100, player behair (3d)	19.0	strength: 3d
4.525	4.625	-2.0	kgs_wide 10 <= X <= 100, player jiji82 (3d), subsampled to max 50	45.0	strength: 3d
0.25	16.5833333333	-2.0	kgs_wide 10 <= X <= 100, player joejo (3d)	11.0	strength: 3d
2.3125	8.9375	-2.0	kgs_wide 10 <= X <= 100, player go2ne1 (3d)	19.0	strength: 3d
4.125	1.625	-2.0	kgs_wide 10 <= X <= 100, player Doolam (3d)	11.0	strength: 3d
12.5	0.0	-2.0	kgs_wide 10 <= X <= 100, player lanqi (3d), subsampled to max 50	32.0	strength: 3d
8.44117647059	7.76470588235	-2.0	kgs_wide 10 <= X <= 100, player akaiki (3d), subsampled to max 50	48.0	strength: 3d
2.45454545455	19.2272727273	-2.0	kgs_wide 10 <= X <= 100, player nanjing (3d), subsampled to max 50	28.0	strength: 3d
6.57142857143	2.92857142857	-2.0	kgs_wide 10 <= X <= 100, player wkni (3d)	26.0	strength: 3d
7.25	7.375	-2.0	kgs_wide 10 <= X <= 100, player miyabi (3d)	19.0	strength: 3d
61.3	0.6	-2.0	kgs_wide 10 <= X <= 100, player salty (3d)	25.0	strength: 3d
14.5	0.0	-2.0	kgs_wide 10 <= X <= 100, player gazz (3d)	14.0	strength: 3d
5.92857142857	0.428571428571	-2.0	kgs_wide 10 <= X <= 100, player Oca (3d)	16.0	strength: 3d
5.0	2.1	-2.0	kgs_wide 10 <= X <= 100, player matu123 (3d), subsampled to max 50	15.0	strength: 3d
0.55	10.95	-2.0	kgs_wide 10 <= X <= 100, player Koukkaaja (3d)	24.0	strength: 3d
1.9	2.0	-2.0	kgs_wide 10 <= X <= 100, player OWNAGE (3d)	16.0	strength: 3d
11.3611111111	2.41666666667	-2.0	kgs_wide 10 <= X <= 100, player mentaiko (3d)	33.0	strength: 3d
1.91666666667	12.5833333333	-2.0	kgs_wide 10 <= X <= 100, player Shinichi (3d)	25.0	strength: 3d
2.0625	4.3125	-2.0	kgs_wide 10 <= X <= 100, player Kiki (3d)	22.0	strength: 3d
0.0	6.0	-2.0	kgs_wide 10 <= X <= 100, player janek (3d)	11.0	strength: 3d
4.9375	6.5625	-2.0	kgs_wide 10 <= X <= 100, player scotia1d (3d)	19.0	strength: 3d
2.25	0.75	-2.0	kgs_wide 10 <= X <= 100, player Tiesto (3d)	13.0	strength: 3d
0.0	0.0	-2.0	kgs_wide 10 <= X <= 100, player fenggou88 (3d)	12.0	strength: 3d
8.96153846154	16.0769230769	-2.0	kgs_wide 10 <= X <= 100, player shake (3d)	31.0	strength: 3d
11.5	6.0	-2.0	kgs_wide 10 <= X <= 100, player ericausa (3d)	48.0	strength: 3d
10.4166666667	1.08333333333	-2.0	kgs_wide 10 <= X <= 100, player NYhuntngtn (3d)	12.0	strength: 3d
1.5	18.8571428571	-2.0	kgs_wide 10 <= X <= 100, player kkly2 (3d)	15.0	strength: 3d
4.40476190476	5.09523809524	-2.0	kgs_wide 10 <= X <= 100, player KENEDI (3d), subsampled to max 50	38.0	strength: 3d
9.25	1.875	-2.0	kgs_wide 10 <= X <= 100, player mikuni (3d)	24.0	strength: 3d
1.57142857143	3.64285714286	-2.0	kgs_wide 10 <= X <= 100, player inin (3d)	15.0	strength: 3d
5.85714285714	9.78571428571	-2.0	kgs_wide 10 <= X <= 100, player argon (3d)	34.0	strength: 3d
4.0	14.8333333333	-2.0	kgs_wide 10 <= X <= 100, player manabiya (3d), subsampled to max 50	10.0	strength: 3d
3.81818181818	7.5	-2.0	kgs_wide 10 <= X <= 100, player noritakaok (3d)	24.0	strength: 3d
8.0	0.0	-2.0	kgs_wide 10 <= X <= 100, player zgu (3d)	22.0	strength: 3d
8.72222222222	0.611111111111	-2.0	kgs_wide 10 <= X <= 100, player SEMIASAR (3d)	39.0	strength: 3d
0.8	8.8	-2.0	kgs_wide 10 <= X <= 100, player BigFlower (3d)	25.0	strength: 3d
8.7	7.0	-2.0	kgs_wide 10 <= X <= 100, player cnooc (3d)	11.0	strength: 3d
5.9	4.0	-2.0	kgs_wide 10 <= X <= 100, player Aporia (3d)	14.0	strength: 3d
1.89285714286	15.1071428571	-2.0	kgs_wide 10 <= X <= 100, player Quman (3d), subsampled to max 50	39.0	strength: 3d
10.6538461538	2.0	-2.0	kgs_wide 10 <= X <= 100, player mm3 (3d), subsampled to max 50	33.0	strength: 3d
4.14285714286	2.07142857143	-2.0	kgs_wide 10 <= X <= 100, player snowshan (3d)	11.0	strength: 3d
1.91666666667	12.0833333333	-2.0	kgs_wide 10 <= X <= 100, player calmejouer (3d), subsampled to max 50	36.0	strength: 3d
3.55769230769	2.86538461538	-2.0	kgs_wide 10 <= X <= 100, player mhama (3d), subsampled to max 50	49.0	strength: 3d
5.85	0.85	-2.0	kgs_wide 10 <= X <= 100, player Javaness (3d)	18.0	strength: 3d
3.8125	3.3125	-2.0	kgs_wide 10 <= X <= 100, player badooking (3d)	17.0	strength: 3d
2.75	17.9166666667	-2.0	kgs_wide 10 <= X <= 100, player Chiiyoko (3d)	11.0	strength: 3d
7.875	3.625	-2.0	kgs_wide 10 <= X <= 100, player Iv (3d)	13.0	strength: 3d
4.0	5.16666666667	-2.0	kgs_wide 10 <= X <= 100, player basil (3d)	16.0	strength: 3d
4.83333333333	3.25	-2.0	kgs_wide 10 <= X <= 100, player basyo (3d), subsampled to max 50	33.0	strength: 3d
20.25	2.0	-2.0	kgs_wide 10 <= X <= 100, player rodion50 (3d)	26.0	strength: 3d
4.39285714286	1.03571428571	-2.0	kgs_wide 10 <= X <= 100, player sakura1234 (3d)	30.0	strength: 3d
0.958333333333	7.04166666667	-2.0	kgs_wide 10 <= X <= 100, player Pingu007 (3d)	36.0	strength: 3d
4.78125	12.90625	-2.0	kgs_wide 10 <= X <= 100, player amourpr (3d)	37.0	strength: 3d
0.0	10.0	-2.0	kgs_wide 10 <= X <= 100, player Risker (3d), subsampled to max 50	20.0	strength: 3d
7.6	2.9	-2.0	kgs_wide 10 <= X <= 100, player QvQ (3d), subsampled to max 50	33.0	strength: 3d
5.5	8.125	-2.0	kgs_wide 10 <= X <= 100, player HappyHippo (3d)	47.0	strength: 3d
5.70833333333	2.70833333333	-2.0	kgs_wide 10 <= X <= 100, player chgo73 (3d)	26.0	strength: 3d
7.35	3.25	-2.0	kgs_wide 10 <= X <= 100, player hisashi33 (3d)	28.0	strength: 3d
1.91666666667	3.41666666667	-2.0	kgs_wide 10 <= X <= 100, player Arting (3d)	12.0	strength: 3d
15.4473684211	3.78947368421	-2.0	kgs_wide 10 <= X <= 100, player Step (3d)	48.0	strength: 3d
0.0	12.5	-2.0	kgs_wide 10 <= X <= 100, player TomoyaKun (3d)	15.0	strength: 3d
0.0	0.0	-2.0	kgs_wide 10 <= X <= 100, player dalma4d (3d)	12.0	strength: 3d
3.76923076923	3.80769230769	-2.0	kgs_wide 10 <= X <= 100, player bonsaku (3d), subsampled to max 50	21.0	strength: 3d
8.83333333333	0.0	-2.0	kgs_wide 10 <= X <= 100, player moikai (3d)	12.0	strength: 3d
1.58333333333	6.41666666667	-2.0	kgs_wide 10 <= X <= 100, player MadKongo (3d)	22.0	strength: 3d
5.75	0.0	-2.0	kgs_wide 10 <= X <= 100, player tatikawa (3d)	11.0	strength: 3d
4.25	5.75	-2.0	kgs_wide 10 <= X <= 100, player elohimmeth (3d)	18.0	strength: 3d
3.75	4.65	-1.0	kgs_wide 10 <= X <= 100, player retire (2d)	16.0	strength: 2d
10.6071428571	3.71428571429	-1.0	kgs_wide 10 <= X <= 100, player akaiki (2d)	27.0	strength: 2d
0.0	11.7	-1.0	kgs_wide 10 <= X <= 100, player shchoi3 (2d)	13.0	strength: 2d
1.16666666667	4.5	-1.0	kgs_wide 10 <= X <= 100, player pj10 (2d)	19.0	strength: 2d
2.75	6.75	-1.0	kgs_wide 10 <= X <= 100, player Baylor (2d)	15.0	strength: 2d
17.0833333333	0.0833333333333	-1.0	kgs_wide 10 <= X <= 100, player cicl9008 (2d), subsampled to max 50	20.0	strength: 2d
0.5	2.0	-1.0	kgs_wide 10 <= X <= 100, player shili (2d)	38.0	strength: 2d
88.25	0.0	-1.0	kgs_wide 10 <= X <= 100, player Test123 (2d)	12.0	strength: 2d
15.5	0.0	-1.0	kgs_wide 10 <= X <= 100, player kai2shell (2d)	28.0	strength: 2d
11.8888888889	0.722222222222	-1.0	kgs_wide 10 <= X <= 100, player tank1944 (2d)	13.0	strength: 2d
2.81818181818	5.04545454545	-1.0	kgs_wide 10 <= X <= 100, player saimen (2d)	43.0	strength: 2d
2.75	0.75	-1.0	kgs_wide 10 <= X <= 100, player palmero (2d)	14.0	strength: 2d
4.92857142857	0.0	-1.0	kgs_wide 10 <= X <= 100, player AyaMC5 (2d)	34.0	strength: 2d
4.5	21.5	-1.0	kgs_wide 10 <= X <= 100, player nismak (2d)	25.0	strength: 2d
3.66666666667	10.2222222222	-1.0	kgs_wide 10 <= X <= 100, player roforofo (2d)	25.0	strength: 2d
5.27777777778	6.77777777778	-1.0	kgs_wide 10 <= X <= 100, player koman (2d)	43.0	strength: 2d
2.5	1.33333333333	-1.0	kgs_wide 10 <= X <= 100, player sshiro (2d)	20.0	strength: 2d
1.25	5.25	-1.0	kgs_wide 10 <= X <= 100, player Gohome (2d)	12.0	strength: 2d
1.16666666667	6.66666666667	-1.0	kgs_wide 10 <= X <= 100, player ciuica (2d)	16.0	strength: 2d
0.0	4.0	-1.0	kgs_wide 10 <= X <= 100, player Reaia (2d)	11.0	strength: 2d
2.0	5.21428571429	-1.0	kgs_wide 10 <= X <= 100, player kogabin (2d)	20.0	strength: 2d
4.44	5.46	-1.0	kgs_wide 10 <= X <= 100, player yukimayu (2d), subsampled to max 50	40.0	strength: 2d
5.75	2.08333333333	-1.0	kgs_wide 10 <= X <= 100, player noned (2d)	14.0	strength: 2d
13.0714285714	4.14285714286	-1.0	kgs_wide 10 <= X <= 100, player mirdolatte (2d)	13.0	strength: 2d
14.5	0.0	-1.0	kgs_wide 10 <= X <= 100, player frankie (2d)	18.0	strength: 2d
